,0,Possible labels
48688,f93d9b61597b9ad048aead458579450b,1
48689,f9403a5b1460f6677a585c62f196a423,0
48690,f94122246aba4da2fc4ae055fc7f4a93,0
48691,f9435a39893f914d033186b3a72ed3c0,1
48692,f9472fa79b9eb7cc08be210cf7bd453b,1
48693,f947343bbfb05c71b8aff1c005b4a749,0
48694,f9474d3fd513b18038cfc8bb9e83270a,1
48695,f94b9ea58d92b50cab2914a1b5ca685f,0
48696,f94bd5504a99cdde8937b14e108fd12f,0
48697,f94c02011fcf3931444995f1f5c9cb1c,0
48698,f94c700d2a531fc377b71703fd7fcf14,0
48699,f94d46034783eb2521ec9ca4bbdeb76b,0
48700,f94dd23f994aa9921099ef3fcfb5b78c,1
48701,f94ef749f10f6e0f5aa146d1b6d41d09,1
48702,f9501e5bc56dc0f60324f977e92039ea,1
48703,f953241f187256cc4d50c844f53c3075,0
48704,f95326191994f7cd2fcce423800b87cf,0
48705,f953a787cc7d2a84bf23de91bec5b5df,0
48706,f953d68d860c45a1bff12b67358bd1d8,0
48707,f953fca4079daeeac59d17a9f1b3847b,1
48708,f9583a291d53270b799bab7948d05973,0
48709,f959a38200ea52374e05e849db69a2a3,1
48710,f95a0697190cde6f80656c1fcf3a7826,0
48711,f95b7357dd6e853a9e4f0a13c20eb4ec,0
48712,f95c38bc6cba01827b07325919c33a5b,1
48713,f95d6eba6173fb4f86f42b5355dda33b,1
48714,f95e286ccdb4ae7757d528c33e921278,1
48715,f95ec69421370a8fc3d412beb3d6378b,0
48716,f95f1fc9d07954eedd3900b13eac0c2b,0
48717,f95ffc554bf485fa2d21e6e825aee510,1
48718,f960dc287f10ff4a00493695910f5ac7,0
48719,f9647fcf3ec20585c8034798a2f92383,0
48720,f964a29a576776afee1e7959e71e2c60,0
48721,f965e5b71ccfaf753a814d6192581bb3,0
48722,f9663db3ed97360c1e49a6edf3cf02e8,0
48723,f96a8d404d7f694cee34d9d2c5408515,0
48724,f96aa0c59a388b22a3f2b0af6edc91a3,0
48725,f96be25336fe73f677f492f2703c9487,0
48726,f96d45c4f35e794ecc7885902c272121,0
48727,f96daa2250267400f484edfdf78cacb1,0
48728,f96f3aa1ccd8cf3f2e1a31eb6cbd9cba,0
48729,f97127044b5323bcd35b33b53fd37d74,0
48730,f974090ee9723706654cca6b85f33ab5,1
48731,f974456fc7f77161586b84fa8589a026,0
48732,f97455df99e33f3ca34c45674ca099c4,0
48733,f97490930e5fa201679a8f67ed7356e0,1
48734,f9768108830b298e59f22cd7e639c6e5,1
48735,f977f8a146386b2dfae06598f1f68ea7,0
48736,f9793576600ddb3c94a8688acc3b3b67,1
48737,f97b31dab0496d442e09af8441fea1bc,1
48738,f97d4da1e2ceacca3c2133f156e4344d,1
48739,f97d826411d8d49a9a446be15f68187e,1
48740,f9809151767757004b6e86d6bc9b7db3,0
48741,f982cb9bb07ed1e8ef257c71c6250995,1
48742,f982ec6c950c8da8f9fab1088b8c27ab,1
48743,f983c5ecf1d76e0561b73ce3ede89679,0
48744,f983dd84a62685e8f0aa2188a80ce2bd,1
48745,f983f30c0ebdbf620359cc7987b8393b,0
48746,f986731c50251e73582405beb596b605,1
48747,f989ffe79bcbb5548aee0801fa2eb6df,0
48748,f98a62ca3511f08733c88411f8454528,1
48749,f98acbf025b2ae7afa431190801cc2e0,0
48750,f98e625afa2ff0676feec66b70e4167d,0
48751,f9901f346e05445740b8693658f02d60,1
48752,f990ae1e6c70536f3844cf8dfe3a0396,1
48753,f99158d8fa506c775964888d9629b1bb,0
48754,f9936726bb6a86d10dc632a97581eef0,1
48755,f994674bf39f88d87761550ba077bb10,0
48756,f995344b716f69a06a7da74de42eb659,0
48757,f997a7a8ccdd8d90a118f909931886b2,0
48758,f998ee1ea3cd33f5ce66ff02bf030d59,0
48759,f99940d8fc9aec34b2a2a51037eee0a2,0
48760,f99a00473a23d1330ac064e57c1fb5c4,0
48761,f99a7fa4336579e3d9897fcb8884a181,0
48762,f99a9def23f239e675e5595bb6a7d0f4,0
48763,f99b2e5f921efd8cb08ecbba63d61832,1
48764,f99cf6f9e6ed06383391fef857c9f3f3,0
48765,f99f989504852d11f2546cfd75aaafa4,1
48766,f99fc587b0cd65b4e562733032de8bce,1
48767,f9a2f65a913c73fa88385916a70af1dd,1
48768,f9a41d9bfaab8a59f77e2d4896f8200c,1
48769,f9a422737b6a1e52a5eff5997ba92c16,1
48770,f9a7c9f55dd4d9d40d3974cfba101015,0
48771,f9a8cc2cbf72b2194bfce3f3bb9856b4,0
48772,f9ae79084a2106698822570c70b3c22b,1
48773,f9af200f9bf1649f30e30d114382d85c,1
48774,f9b2943a74e6d36251311673d80f1199,0
48775,f9b39c2e5a0640fb5e06ad43de9f9075,0
48776,f9b3efe41e2ffbe454facd61849db2f1,1
48777,f9b74108bb190b0067a50ee90fff6b47,0
48778,f9b9983c8c5afba594e1b81c2f58cb19,0
48779,f9bebc9775af4b9758d4fea1de2c8a83,0
48780,f9bf7506c6ca048aa1b0ea5f041ed927,1
48781,f9bff6730ce64949cbde963fde438283,0
48782,f9bffa369ffc8d440de3a0561aac45eb,0
48783,f9c028059ad276b5251b9929c39c41bb,0
48784,f9c5296588d88e416a31b0701f172abb,0
48785,f9c714871560c37eba30b5f055986fa1,1
48786,f9c75fd9d01976c10ed3ebfb8450614b,0
48787,f9c7a75f719ab6f98fd4d0257cce6e09,0
48788,f9cc38651057911a3986e530e0cf29c5,0
48789,f9cce616e5c2bfb0b956dbae19b34688,1
48790,f9cdbd293438377a1328588890370b96,0
48791,f9cfaa3d2478af92f7502ddb470ef946,0
48792,f9d03e81b292c3eb388f340aca7a46e3,0
48793,f9d107deef7e4a92fb8264f3f9a12945,0
48794,f9d2b9d639bd07a80866934425819fad,0
48795,f9d2cf1bdc104df4f9333bdf9b9fd21b,1
48796,f9d394f1eb1d97b1d5a065b06f734b55,1
48797,f9d4054dce9f27a8a8fe8dfa92ddee27,0
48798,f9d6599e23d525073b0111e20b4d9b4c,1
48799,f9d80c2f2b655e2d0916026c8f3575b2,1
48800,f9dc2bd71813bf09ef8b6cc98ca07d6c,0
48801,f9dd402e9e58d036e4ca12fe63f75b57,0
48802,f9ddc4c721aba5372fa5fd583777f385,1
48803,f9e8e3742f223c9db2922b5e687051f9,1
48804,f9e9d5f840546384fd22c3b21d89457b,1
48805,f9ea96a52378855f23207282e1f406df,1
48806,f9ecba07d9fcbf50eec831a6de36b46b,0
48807,f9ed663a9d984e14b9244ee65c5871ca,0
48808,f9edcd323cd87a4574ba0abaad402a9f,1
48809,f9ee805a4b87a1e47ae49b73da910233,1
48810,f9ef0120a221deb850f13696d5510c4f,0
48811,f9efd00dca9db31c70fa818637deddad,0
48812,f9f08b5beb49bd75fd7582312df58e7d,1
48813,f9f49f5e533f1bf3b7049df2450259bc,0
48814,f9f5e8c15b74d3509281c9cd06398a98,0
48815,f9f6ce05106b968f2053e27bbbfaebf8,0
48816,f9f7187e4c0ca02682d175ccb98da904,0
48817,f9f7d094e3077ec3fbb7666fb96f5108,0
48818,f9f8ef1cb1aef76cd55928acd54be17c,0
48819,f9f8f5668ff7c99c6b85aba12c47a884,1
48820,f9f915912cafcdeb4310ab52d58a1e21,0
48821,f9f9c1ba08c72f71ea02e26786e55117,0
48822,f9fc8329be81441d27b20bb8a7283e91,0
48823,f9fcb582321c868837b6ca5d80c1239b,0
48824,fa03969e3cbbfcb2474c33348d4a4b05,1
48825,fa050f7096dd0c9b9e217c936a674fe5,0
48826,fa05116065dbe6a1b9a2babface5a236,0
48827,fa0611ee08d756f1d6b8fadaaca65d0f,1
48828,fa0711e46be5a37c6afeb51c58089c63,0
48829,fa0777983d8888a7f02c2000a165c575,0
48830,fa0b81eb2c315970d714ebfd5ca747ca,0
48831,fa0d7204b4dcb6cc7b8ae759f07ab4c0,1
48832,fa0f474f4cdd433012cb57daf5d27911,0
48833,fa1169bdc7df9c398919345c1cc9d05d,1
48834,fa122c55134a12a8234f42e7034ce0f3,1
48835,fa1403e44d7065a904ff30311216975a,0
48836,fa16431c5661059b1c757aca4fc9e51f,0
48837,fa1c0fa1386b30dbd538565b43e7198a,0
48838,fa1e5b078557662ae9f7916fa52f0fab,1
48839,fa201f4bd54f721232d0185c00421e73,1
48840,fa22e300b46f8a5a1456127f267a088c,0
48841,fa2313be813ebd9662c8a937fed24568,0
48842,fa25b8953d3e75cbf38ba288ed947bd4,1
48843,fa261aca90260836269b084f29b12573,0
48844,fa26e7ff8bc0584f3a47935d9f94aaac,1
48845,fa27176f52f9af35704f6c414e162630,0
48846,fa28064614167d56ed29f9a15bcdf946,1
48847,fa28fad8f53078ebd8a114aaf376985c,0
48848,fa2b8205d7d8d0484e8aa0d9ed5bd672,0
48849,fa2c7d6f3e8a22712233735c386bdd8c,1
48850,fa2c94767d8c8702260ef1d087dc26ec,0
48851,fa2cbd46fb083bc142e9e17e8a3c33e9,0
48852,fa2e4b8b6a29fe5e96ce68473e98cf90,0
48853,fa313fa346930979725583a5f57657e3,0
48854,fa326b283706082da2f1055c6fad709f,0
48855,fa339e1d890c28d5a3f4ab8a1ed8c6d3,0
48856,fa33b4515fc63dad2d2abc952b690dc6,1
48857,fa343ab0d8c59a78d7f5f03275df6da4,0
48858,fa34585bd21f26473d816c0f20050fca,0
48859,fa34ee1f050917c51c7e43e336b400cd,0
48860,fa36d78f2cc8465e8ba30e9fdfcb78df,0
48861,fa387dc136559079419127383ca44582,0
48862,fa39d401e1640a3998d105022de55cc1,0
48863,fa3ac04842fd593afb393ee2b8d05185,1
48864,fa4405ffbf9342d6ccf67b3452dfd4cd,0
48865,fa44267eda200a3586ccf938112cf2e2,1
48866,fa46fb60be3a0c7cb86eca0d6987820e,1
48867,fa470bdc2af4801391b6bafb8ae88333,1
48868,fa477dec3d5db49769f1ffb4ae053f2b,0
48869,fa478734a983a22bf65fa54963327607,1
48870,fa488653ef169f854483ddec2f72acfc,1
48871,fa4ac1aac6e8eb0d419b902bb99d96f7,0
48872,fa4ce253a4723efdd301aa2cf925f51a,0
48873,fa4f43eef5e58dba93e291acd63a8a9d,0
48874,fa50fa6ab29ebf69556e82d0ff8db8a6,1
48875,fa52d82eec459d4a7a7ce0c9eb0ab0a5,0
48876,fa5838ed71a9152a717459b5e0c06f92,0
48877,fa5a41164107e1f55f7d0efd9fef0650,0
48878,fa5c3cc789e5734af1079697e098b822,0
48879,fa5df028049e0e1af0e03acf7aecc90f,0
48880,fa5feeff64c2c9205d304de928e51606,0
48881,fa60729e371ed68c5be85aae91935e51,0
48882,fa6124e656b02bf5c617a294102314e5,0
48883,fa61b4b4966dbb73e00eb8a1708f8a56,0
48884,fa61bf60d93df5415ef63b54af77c875,0
48885,fa634789af9fdfc4b30f15b4ad46d65c,0
48886,fa6b2c51fc46f42f1facc2dc01443f98,0
48887,fa6f62ff33c11cf1591be3bb029268b4,0
48888,fa70464e58918c112286175ddfc25c3a,0
48889,fa70953584b21b3f332d692a3ed66639,0
48890,fa711c82f1779af3cbb00a39796f016e,0
48891,fa71c2e622bc14cea7d94c482180217b,0
48892,fa71ea790f3f168efa2cc2988281b99c,1
48893,fa73999c7fb74c253927c3444c91ec6a,1
48894,fa73c39d59a1033289847be97dd98696,0
48895,fa753971e4787f484eee577d5932ccd8,1
48896,fa75a591c03ef85f5ecbb1dee4696e89,0
48897,fa7b6819371ac207e6aa79dc2a48cbae,1
48898,fa7c60bf6c155c000f847894ec9969a7,0
48899,fa7d50db2b6e6f53f84befb016aea491,1
48900,fa82256f632942fa27b9116f5055a868,1
48901,fa834d90dfabdbea5ed6ef4140e4ecee,0
48902,fa840342ab6e2306a402652347ebc157,1
48903,fa848864360e9b456bc3832cce92298b,1
48904,fa8494533ae0bee8ab417e6456911c94,0
48905,fa85ba39ab6a18f24762eb11d173725e,0
48906,fa861047c975af664af92ec976888545,1
48907,fa87488d388b8eba583237b696ab5be6,0
48908,fa87f10c4905788ac0dd525eb97c099d,0
48909,fa885a66883c802d045d2014b73974c8,0
48910,fa88b35b7eebc31cfa725735b04c690e,0
48911,fa8951d9bc5b946cc4dce9d136231ed7,0
48912,fa8a49b98827def38e26bcab83807622,0
48913,fa8aa676cbf7a17294b1a5f996911d66,0
48914,fa8c907efaaa1ed3ddcd6a79fc5d6fb9,1
48915,fa8d82a80b6aff457c730336a5323f8f,0
48916,fa8e408fac0a234c6ea8b5dcf406fee7,0
48917,fa9061864b479a46ee3e587fc562c095,0
48918,fa90c34a86809bbdab2bbfeb0e58f073,0
48919,fa92381306cbf6b09f7258a119d5924d,1
48920,fa93d11943bb4c23bee02a33ef3eb456,1
48921,fa943442748244565400a338c79f6059,0
48922,fa96b221e2a2cd6aa37b6d697169d292,0
48923,fa97044fd4434f04382e3bd0eacf511b,1
48924,fa97bdb0da35d324f5750032a9dd0ff2,0
48925,fa97c9d09ecd71580c43312f804d44b0,1
48926,fa98cfaaef6e7cd5009810cabe87cf7c,0
48927,fa992a4263508b4276c80f6f16b945ee,0
48928,fa999136b757f53097e6bcb799286cdc,0
48929,fa9b6371e88f4f03b457bafc180a271d,0
48930,fa9ced61715d5fcba10bb8e16c8bd43c,0
48931,fa9e185925f7267256f18a51b2670b97,1
48932,fa9e4b2479c4c1f434c2c17adedd657c,1
48933,fa9f13d4e0a40f791c485596c453ed76,0
48934,fa9fc4474fb34154029d141a9e5a4a63,0
48935,faa7f873d59c1e183ade51ba8163347d,0
48936,faa809ee1308fbd6b9c538ee0dfd6611,0
48937,faa8ca50716af90fc4db15395e1ee210,0
48938,faa97568ca63af214784ee6c152ebc50,0
48939,faa9e7bd910145a043154487f2ab574a,0
48940,faaa37e3f969446594d77f67520731b2,0
48941,faaa74c7e9999c22d1cdfab9b1276924,0
48942,faacc3dd954643705702b802b2b6d966,0
48943,faaf99d2ae532525007a55e02afefdd1,0
48944,faafb4e257d4d1c67815359736fcc60c,0
48945,fab033ebc894eeda04b10558e94d4d4d,0
48946,fab09a9becc8c0293807a5db3a424a3f,0
48947,fab1775e968f8a89b0421f42c416a99d,0
48948,fab1f0375279dabffc3f385d935d6c0f,0
48949,fab1f4e91d6dba68aa82da8aad5fa869,1
48950,fab2e944bcecee9896724d0a5b9caa91,0
48951,fab4946e0078cbc2e87379016af0f19e,0
48952,fab7b5482ef6844f1c49c87f5452e26b,1
48953,fab83f056a3ec10955a147684872500e,1
48954,fabb8f28b1ab7c27f6689dffc8967d39,0
48955,fabca497e19fdea4a2d84c37bf010bdb,0
48956,fac13a3f7203103ec02eac23188062f2,1
48957,fac15f64cd086e8153b616be0e90d7de,1
48958,fac228454292f0c3e2d161dfd4d30610,1
48959,fac581a95951d82bfe6f0a8b7740943b,0
48960,fac6421c52011ba431e52c15fc46b1c7,1
48961,fac6fde5a6cae820eb215fb6ff0b29e9,1
48962,fac8eec4d801cfe554b840b4252ca6d4,0
48963,facda16c8d250bbe215a5240a6ec4b00,0
48964,facea3de7bee07da422b65348c9de83b,0
48965,facec11cccea8a9e196d989f02c86bed,0
48966,facef659a6950ff80f3d82f16db61727,0
48967,facf2fafebd2db8d04101c9c04e1079e,1
48968,facfac26ef8871c51f572d56f306bceb,1
48969,fad0b503520985a7c2c137053030d5c9,1
48970,fad3074ef8f5701c924f941f6afed7e3,0
48971,fad313eaf0341ddcffcbcc23ddeae609,0
48972,fad372b8d550025b53483c390a7b5f8c,0
48973,fad52ab118e00530ed2ad4b5ca97b09e,1
48974,fad5cf8f6d8d5769ef2884efc4f6941a,0
48975,fad7c3764bb1a709c9f4bc6a3fd1ab72,0
48976,fad8548a547d6033ea3b0ccbdcb72f6b,0
48977,fad90f039fb2a7c638bdeeecabac3ed9,0
48978,fad934627aeaf04d5820500a54a92dbb,1
48979,fadaf35f9e1c65053d3d06b33dca70e6,0
48980,fadb0bdbb7b69dd02675c85b509ab1d7,0
48981,fade42358ad101658a00efa0047b9010,0
48982,fae338932e0ad5f0806660af4d2cd17f,0
48983,fae6447979d1ce318f01ccab0206ac63,0
48984,fae7c31026faa813f4f35926669dbeff,0
48985,faea607a9918633724725612961e1ec0,0
48986,faeac4bf950babc34fcef82db4b045cb,1
48987,faf1c651c04db6e02860d3f2df2e8949,0
48988,faf243afcc3a4671a900b55fff608099,1
48989,faf599a3e4580b182677d812f4755442,1
48990,faf657bfa9f07daba2b903fee801104e,0
48991,faf72874d5195f2d0178e381e3716bb7,0
48992,faf788126a091505551685ff7b91af3b,1
48993,faf9153d408e0d82afc2c6b5769c433c,0
48994,faf9ac93c946d127f595706f28ddad67,1
48995,fafa689af2669294e2dc493eff196725,0
48996,fafaba23041da9d31b9ccfbc24eb4bb9,0
48997,fafaca0a10c0fbe81b45447a55e94f89,1
48998,fafacfb961fd2a7cf9ddf1211d1434fc,0
48999,fafb87e7a9d941aba435ab1676cb5188,0
49000,fafda6a04186f1e2d2361905baf9c322,0
49001,fafeafdb96bc3ca4897d0ec75c958a1d,0
49002,faff3688cf2333460f83e625b362db10,0
49003,fb01b9e36a588732d24a334a03620f87,0
49004,fb03bae0365de1524713cebf9a7c29b4,0
49005,fb04a40ca5b5be73035aca96700479b1,0
49006,fb05e4ebe3a00954ddd8e5a8016f580c,0
49007,fb061e2002d9b1dedd5cd3365a07a487,0
49008,fb0710ebba2ccab81c675fd6808039e2,0
49009,fb0a6c70e1859c3b8341ead4bb750ae6,1
49010,fb0b49cb5c8f76786686a339c7d6c6f3,1
49011,fb0b70e6be666b4c3e12474d8f741dfe,1
49012,fb0f9a4cb0d355d22e4211b12f481d76,0
49013,fb105f56dbc2b8fe42594a8db3616496,1
49014,fb1103e2b8da062704c306cc4c322116,0
49015,fb11d82dae7209adb385e646c59589ce,0
49016,fb168a7e73cda552c756a476445a5496,0
49017,fb175ed7a942027a296dbd03a994a696,0
49018,fb17c9f4cef4fc0f71b45b687ae877b2,0
49019,fb1a716b279945d416d8e3b1cfed7ba5,1
49020,fb1aafbea50e0ad1feb508e0189c12a7,0
49021,fb1c39194168bdd09b87a87432a9704b,1
49022,fb1cac30a09e27689dcebcc69fb23c40,1
49023,fb1d5f2d8c2d8246006a7b47b511637c,1
49024,fb1e6f285144f58c98dd4701567a3693,0
49025,fb1f21166d5a3c06c25664ed05da5dfd,0
49026,fb1f4f2d35ef7294b3997e87c6bc1b5c,1
49027,fb212ba21a8404ec744466321123865f,0
49028,fb25879aadbe16a779be7428e011a62c,0
49029,fb25b33907127964a57bc1a85b667d12,0
49030,fb261a11797868b8ffb73ed7cae0788c,0
49031,fb27724fb8c9001af6b44dde9a48d052,0
49032,fb27cee3ced1db0258096eb058983698,0
49033,fb287b1d7e5efb06676b570ce6874262,0
49034,fb28b13355398c087aaa8dacf61c98d7,1
49035,fb28de622f4d5cd5635521da6d3e2853,1
49036,fb2adb81c81594b11ed64432caeb4d22,0
49037,fb2ee98ce6d26a9710a7a85625476f94,0
49038,fb2eecb71f3435eac7bb74a1a84cb45b,1
49039,fb2f1244e39579c2bb5ff674eebf24bc,0
49040,fb32b05ba04ffce12bfb79c699684b94,0
49041,fb3bc1b87b6ab00b71ad0ec6434db983,0
49042,fb3e26c0df86b7d8c3d201c39890cb1c,0
49043,fb3eb6971fd3cc420c790ced8938004b,1
49044,fb3f0ec4b45ac29a9419b9f12bddf090,0
49045,fb3f153bcad449584bda03d10d7db154,0
49046,fb432fec6b3e1877d96d53880ca8ca73,1
49047,fb447bd0024aa1ebfab8030bd901e2d7,0
49048,fb45525807fb26e148a03253e4ec82e3,1
49049,fb4623e6bda34f679b944e7441bcaf35,0
49050,fb46b4bb1319797a99d41dcfeda811cc,0
49051,fb4749cd16a5ce8eb4029ae25fd9428d,0
49052,fb47a68312cf7ae2c027eac1e3debf6a,1
49053,fb47fecb5ecfd70a6336d6adf85fd951,0
49054,fb4935a0dd19d5e10623c581af8d7bd3,0
49055,fb49a8d0d315400edcfaa96e234599e9,1
49056,fb49c4a983cafd4807faf542fca4983c,0
49057,fb4a0986f77a595e9c1ce386294da580,0
49058,fb4d55651082c802c3cbfa628f1bef20,0
49059,fb4e2c5200e7dd1b062eee3ef3eadd13,1
49060,fb4eba9d7498135c5eb981512e232c8a,0
49061,fb505a7a59d7b89a8aa2b0dc468781fe,1
49062,fb527ec45ebaea42157f8589538e196c,1
49063,fb52a2ad6530ea2aa3889a4d33c97084,0
49064,fb52c42d5f2d97b0ae7bb5940be8e292,1
49065,fb567f30305823a6c3945587ebf06f36,1
49066,fb57042fa454356cb2a4cc56def67513,0
49067,fb58e1b6d5d91973bba2f5aaf2bc6f21,0
49068,fb5b865cb2091e5b961b5f2296cbc43a,0
49069,fb5c28299022a8e9c8ddc10892401e9d,0
49070,fb5c9a75885be3a2fcf0505f2161dbc4,1
49071,fb5f58316154f905815c75406b68f442,0
49072,fb65bbcb7858a1a60744545272c34400,0
49073,fb68caa62e38a07bda52d6910c4b4860,0
49074,fb69d65e5ca4fbd71d9406e65008e7d4,0
49075,fb6a79dc244d1063f77f023795d9c45f,0
49076,fb6b0d7ec6294dbe9d2bf28a66f06d04,0
49077,fb6c8d170d5ec7dc723e8765ecc8529a,0
49078,fb6d2e59a28e5d8d1bbf2e17d69fa409,1
49079,fb6de00bc50a70ab9f70846214746e57,0
49080,fb6f56b55cceaabae216b95467fb12ec,1
49081,fb6fb006cdafc05d4dd5ca813f00cc48,0
49082,fb70d7fdebfc8d3763a4092fc1e8788d,0
49083,fb737e0a583581ada143ae4b1469b987,0
49084,fb7455bf1de777450754891a18897b5a,0
49085,fb763ff4aadbf7e41198e45b878746f2,1
49086,fb7915654ba3ae9dade25b71b0dc39a5,0
49087,fb7a52f1fff8470a917e5257baedbec2,1
49088,fb7b528485a77ed9b969b6a2f573a51d,0
49089,fb7ba974afc8c8e3cd9777831a25b805,0
49090,fb7dee40612c61475d7d8ee257aa8809,0
49091,fb7e05114479cff6e369307c21748dcb,0
49092,fb7e2f6e75128ff90565544c17e9e55d,0
49093,fb82cd931cbcc03503c26ae0fed8e52e,1
49094,fb84e9c137c4639f97a56384907173c4,1
49095,fb853f6b3bc68881baddd561e56c2e53,0
49096,fb85632d9d26ccdb2e44f61cb6656a76,0
49097,fb858690288bb1f84fffc2d027c954a1,0
49098,fb85f25abedfe012735b8b17378b9858,0
49099,fb87c481b5d970c087c28ecf1a64cdc4,0
49100,fb89a3615bf268f4b4e5e00f17e92ce3,0
49101,fb8b1c222f7c52a530ac8a62624cb273,1
49102,fb8bbcaf100eb9190a3a9265d3c50325,0
49103,fb8bbf8e76e7c7de277b4b6cd1dea263,1
49104,fb8c10a86908d6325e17f4a2214fde43,0
49105,fb8d167a738ad686e51c137159cddf36,1
49106,fb8ea1e3b1489b1816a0271a4310e803,0
49107,fb8ebf6da02d379a2cff0ab245cacf6d,1
49108,fb90df74b7374312eee010fb52da0769,0
49109,fb929c5a2d907d77ca5f7346a792b01f,0
49110,fb9342b0c3c42f826c74bf099097c387,0
49111,fb9343b5f439c12255b7eca319610171,1
49112,fb94d5c2a46cfeaf211d970481d6cce6,1
49113,fb94fe1935d6e3102be86a01f595072c,1
49114,fb99f85979be463db5eb5833cf0b9d23,1
49115,fb9a6233c45fbd53518c5a6c28e7bd05,1
49116,fba08bcde732dd1b3cff8c6a69ceebdd,0
49117,fba1728f762aa1256fd2453e5db838e9,0
49118,fba2f3aee48f26cb8b50891f1503d857,1
49119,fba4734c1cf1435034999e2f2e6e28ef,1
49120,fba76f47dc1ed4d2ad83d2d7e83337c0,0
49121,fba99f4be58ddd13e61a8821c574f439,0
49122,fbae04f9b61dc33c76691336063e59e4,0
49123,fbae0750772a11309ed093641f00489a,1
49124,fbae1bb522e9ab093f14f5ed20b6893b,0
49125,fbb0862f0cc25b274316ac7d4815b1fb,0
49126,fbb16006b2f484151ce959f457d59ca9,0
49127,fbb201a4b9d29eaa92153ad9a5796d59,0
49128,fbb667013ba82424c4750888d5ca7ff4,0
49129,fbb73fab37742e2d4267a1234016db5b,1
49130,fbb7eaf1a0a3bf9bf49804c6094c1b55,0
49131,fbb8a8add2f453651466b8addc2fe05b,0
49132,fbb8c0f4c35eb72319723fee3f5ec9f0,1
49133,fbbad1b1420cb1bb21244adc37c6346b,0
49134,fbbeaf792aa55ec767dad15fda04b518,0
49135,fbbebd36b7fc05a6195d5895076c7142,0
49136,fbbfd9a721a400010307f054533794c0,0
49137,fbc0965e80024e6216b0f7007efd4cea,1
49138,fbc0d3b26b8b94c38c8aa8f1ae3acd0e,1
49139,fbc1d14d6c575e9dc7f43e17dd50d75a,0
49140,fbc2ded2faca26bf235aafc9d6dcfb4d,0
49141,fbc38c3fd389c598318a91b42d1190d2,0
49142,fbc452da1ab81633557edced4b0983db,0
49143,fbc8e96f00966eac4bc2ab91b531940b,0
49144,fbcc7ec046816d90b99b43c044f4f6e9,0
49145,fbcc94672b3c7affcdd4edbe800aa4ea,0
49146,fbce17f5661ddcf1a149d1a362f444f0,0
49147,fbce2574558e4c0dbf850439cb570ffc,1
49148,fbce5a985958b5aa796b757662897391,0
49149,fbceda79665cabc0fe5dd82dcb4a5f1e,0
49150,fbcf7ca97052a4c3bf32da71a9b91819,0
49151,fbd0978e6133a36da8795f3f1cb56c20,0
49152,fbd0d2587d857a1f5e620bf539d64aa1,0
49153,fbd2a9f128ffd4afc4c0e6359b2ce368,1
49154,fbd4d26dc55565e519b0b4bce7b39c57,1
49155,fbd54caf19c7133161bda8e672b23dbf,1
49156,fbd6635f843bfd73e93d2c8be070aa80,1
49157,fbd996c858a860487d964cf5a2ad7341,1
49158,fbdbc75740fb4e47be1dc0a9d84611f2,0
49159,fbdc6912bcedba74bf7036589b7def97,0
49160,fbdc6b631c9b9990ee528a7aad21d057,1
49161,fbdc762437523dc70dcd626ca3cfa58d,0
49162,fbe2243f21800595902d192a9a975d72,1
49163,fbe4be9203b7ecab76600b31eaf758a5,1
49164,fbe5c2ea9bad56fcfe849daf905b0526,0
49165,fbe679f643d2f9f3e17d9ac80f68ba1b,0
49166,fbe6d4ff8ac66bda8c593ca408592e74,1
49167,fbe6e2418875be730cfeacf19eaa3fd4,0
49168,fbe8156c1a900399a64e83ea242e5e33,0
49169,fbe97a761bf71b1441eb779637893b14,1
49170,fbeae50f422e2f5b85851ce7bee1ee26,1
49171,fbebb640a4a110186c1be173245f70ba,1
49172,fbebd21e9f1fe89bdac29acfb2792ab8,1
49173,fbecf0341a780212ee12e12aeffe8af4,0
49174,fbef3d0f185e1f74cd1d349c8b69d50b,0
49175,fbf0ad5ebcd5a0b1b92ec21912242c6d,1
49176,fbf2cc10318ed189d506e1eae63666b8,0
49177,fbf2dc20a38ddd3df35ca32913413cd9,0
49178,fbf444cf1a8844099e4786fe5cd8adcf,0
49179,fbf5fccf1bc02e9800bd10fc025d4c5c,0
49180,fbf6914b4221ec6b097ef6bbe23f14f8,0
49181,fbf938754d979567b57117216ef5491b,0
49182,fbf980ded12c643d220e40fa04e2a82b,1
49183,fbfad04ccd8652043f5d5a3c9477cd2f,1
49184,fbfc7320aa639317f8a9bd132cb1d331,1
49185,fbfecfb9d3c773289c7890437457c53c,0
49186,fc02a0597331f831191bdbe5219d1542,0
49187,fc03c42225b4491e42687fbf8a432081,1
49188,fc06f1337aaf1d8d5d70f260409c360b,0
49189,fc079d4935b90d9d49cdd1d52af70ebd,0
49190,fc08bf3ee5e1c587d22715a11e754d98,0
49191,fc0b93f018a1b3a103229263f2c8de55,1
49192,fc0ddb3f9fa058cb845334348ec968e3,0
49193,fc103fb3207e3bb5b0610cc5e54e0614,0
49194,fc1056406231094ba02a5b099953356b,1
49195,fc118f2a0ba065c242aaf75302375970,0
49196,fc11c92f517aa8f4e43c59173ade53a0,0
49197,fc13b88b43657cca36679855b490e14f,0
49198,fc14c872973d92d50a63dded31ea831c,1
49199,fc14e3f55274c7984a5041d1a91ea3f7,0
